Country,Year,Age Group,Symptom,Medication,Activity
Germany,2009,75-84,Difficulty with language,Memantine,Daily exercise
Germany,2009,75-84,Difficulty with language,Memantine,Cognitive therapy
Germany,2009,75-84,Difficulty with language,Memantine,Social interactions
Germany,2009,75-84,Difficulty with language,Memantine,Healthy diet
Germany,2009,75-84,Disorientation,Donepezil,Daily exercise
Germany,2009,75-84,Disorientation,Donepezil,Cognitive therapy
Germany,2009,75-84,Disorientation,Donepezil,Social interactions
Germany,2009,75-84,Disorientation,Donepezil,Healthy diet
Germany,2009,75-84,Disorientation,Rivastigmine,Daily exercise
Germany,2009,75-84,Disorientation,Rivastigmine,Cognitive therapy
Germany,2009,75-84,Disorientation,Rivastigmine,Social interactions
Germany,2009,75-84,Disorientation,Rivastigmine,Healthy diet
Germany,2009,75-84,Disorientation,Galantamine,Daily exercise
Germany,2009,75-84,Disorientation,Galantamine,Cognitive therapy
Germany,2009,75-84,Disorientation,Galantamine,Social interactions
Germany,2009,75-84,Disorientation,Galantamine,Healthy diet
Germany,2009,75-84,Disorientation,Memantine,Daily exercise
Germany,2009,75-84,Disorientation,Memantine,Cognitive therapy
Germany,2009,75-84,Disorientation,Memantine,Social interactions
Germany,2009,75-84,Disorientation,Memantine,Healthy diet
Germany,2009,75-84,Changes in mood,Donepezil,Daily exercise
Germany,2009,75-84,Changes in mood,Donepezil,Cognitive therapy
Germany,2009,75-84,Changes in mood,Donepezil,Social interactions
Germany,2009,75-84,Changes in mood,Donepezil,Healthy diet
Germany,2009,75-84,Changes in mood,Rivastigmine,Daily exercise
Germany,2009,75-84,Changes in mood,Rivastigmine,Cognitive therapy
Germany,2009,75-84,Changes in mood,Rivastigmine,Social interactions
Germany,2009,75-84,Changes in mood,Rivastigmine,Healthy diet
Germany,2009,75-84,Changes in mood,Galantamine,Daily exercise
Germany,2009,75-84,Changes in mood,Galantamine,Cognitive therapy
Germany,2009,75-84,Changes in mood,Galantamine,Social interactions
Germany,2009,75-84,Changes in mood,Galantamine,Healthy diet
Germany,2009,75-84,Changes in mood,Memantine,Daily exercise
Germany,2009,75-84,Changes in mood,Memantine,Cognitive therapy
Germany,2009,75-84,Changes in mood,Memantine,Social interactions
Germany,2009,75-84,Changes in mood,Memantine,Healthy diet
Germany,2009,85+,Memory loss,Donepezil,Daily exercise
Germany,2009,85+,Memory loss,Donepezil,Cognitive therapy
Germany,2009,85+,Memory loss,Donepezil,Social interactions
Germany,2009,85+,Memory loss,Donepezil,Healthy diet
Germany,2009,85+,Memory loss,Rivastigmine,Daily exercise
Germany,2009,85+,Memory loss,Rivastigmine,Cognitive therapy
Germany,2009,85+,Memory loss,Rivastigmine,Social interactions
Germany,2009,85+,Memory loss,Rivastigmine,Healthy diet
Germany,2009,85+,Memory loss,Galantamine,Daily exercise
Germany,2009,85+,Memory loss,Galantamine,Cognitive therapy
Germany,2009,85+,Memory loss,Galantamine,Social interactions
Germany,2009,85+,Memory loss,Galantamine,Healthy diet
Germany,2009,85+,Memory loss,Memantine,Daily exercise
Germany,2009,85+,Memory loss,Memantine,Cognitive therapy
Germany,2009,85+,Memory loss,Memantine,Social interactions
Germany,2009,85+,Memory loss,Memantine,Healthy diet
Germany,2009,85+,Confusion,Donepezil,Daily exercise
Germany,2009,85+,Confusion,Donepezil,Cognitive therapy
Germany,2009,85+,Confusion,Donepezil,Social interactions
Germany,2009,85+,Confusion,Donepezil,Healthy diet
Germany,2009,85+,Confusion,Rivastigmine,Daily exercise
Germany,2009,85+,Confusion,Rivastigmine,Cognitive therapy
Germany,2009,85+,Confusion,Rivastigmine,Social interactions
Germany,2009,85+,Confusion,Rivastigmine,Healthy diet
Germany,2009,85+,Confusion,Galantamine,Daily exercise
Germany,2009,85+,Confusion,Galantamine,Cognitive therapy
Germany,2009,85+,Confusion,Galantamine,Social interactions
Germany,2009,85+,Confusion,Galantamine,Healthy diet
Germany,2009,85+,Confusion,Memantine,Daily exercise
Germany,2009,85+,Confusion,Memantine,Cognitive therapy
Germany,2009,85+,Confusion,Memantine,Social interactions
Germany,2009,85+,Confusion,Memantine,Healthy diet
Germany,2009,85+,Difficulty with language,Donepezil,Daily exercise
Germany,2009,85+,Difficulty with language,Donepezil,Cognitive therapy
Germany,2009,85+,Difficulty with language,Donepezil,Social interactions
Germany,2009,85+,Difficulty with language,Donepezil,Healthy diet
Germany,2009,85+,Difficulty with language,Rivastigmine,Daily exercise
Germany,2009,85+,Difficulty with language,Rivastigmine,Cognitive therapy
Germany,2009,85+,Difficulty with language,Rivastigmine,Social interactions
Germany,2009,85+,Difficulty with language,Rivastigmine,Healthy diet
Germany,2009,85+,Difficulty with language,Galantamine,Daily exercise
Germany,2009,85+,Difficulty with language,Galantamine,Cognitive therapy
Germany,2009,85+,Difficulty with language,Galantamine,Social interactions
Germany,2009,85+,Difficulty with language,Galantamine,Healthy diet
Germany,2009,85+,Difficulty with language,Memantine,Daily exercise
Germany,2009,85+,Difficulty with language,Memantine,Cognitive therapy
Germany,2009,85+,Difficulty with language,Memantine,Social interactions
Germany,2009,85+,Difficulty with language,Memantine,Healthy diet
Germany,2009,85+,Disorientation,Donepezil,Daily exercise
Germany,2009,85+,Disorientation,Donepezil,Cognitive therapy
Germany,2009,85+,Disorientation,Donepezil,Social interactions
Germany,2009,85+,Disorientation,Donepezil,Healthy diet
Germany,2009,85+,Disorientation,Rivastigmine,Daily exercise
Germany,2009,85+,Disorientation,Rivastigmine,Cognitive therapy
Germany,2009,85+,Disorientation,Rivastigmine,Social interactions
Germany,2009,85+,Disorientation,Rivastigmine,Healthy diet
Germany,2009,85+,Disorientation,Galantamine,Daily exercise
Germany,2009,85+,Disorientation,Galantamine,Cognitive therapy
Germany,2009,85+,Disorientation,Galantamine,Social interactions
Germany,2009,85+,Disorientation,Galantamine,Healthy diet
Germany,2009,85+,Disorientation,Memantine,Daily exercise
Germany,2009,85+,Disorientation,Memantine,Cognitive therapy
Germany,2009,85+,Disorientation,Memantine,Social interactions
Germany,2009,85+,Disorientation,Memantine,Healthy diet
Germany,2009,85+,Changes in mood,Donepezil,Daily exercise
Germany,2009,85+,Changes in mood,Donepezil,Cognitive therapy
Germany,2009,85+,Changes in mood,Donepezil,Social interactions
Germany,2009,85+,Changes in mood,Donepezil,Healthy diet
Germany,2009,85+,Changes in mood,Rivastigmine,Daily exercise
Germany,2009,85+,Changes in mood,Rivastigmine,Cognitive therapy
Germany,2009,85+,Changes in mood,Rivastigmine,Social interactions
Germany,2009,85+,Changes in mood,Rivastigmine,Healthy diet
Germany,2009,85+,Changes in mood,Galantamine,Daily exercise
Germany,2009,85+,Changes in mood,Galantamine,Cognitive therapy
Germany,2009,85+,Changes in mood,Galantamine,Social interactions
Germany,2009,85+,Changes in mood,Galantamine,Healthy diet
Germany,2009,85+,Changes in mood,Memantine,Daily exercise
Germany,2009,85+,Changes in mood,Memantine,Cognitive therapy
Germany,2009,85+,Changes in mood,Memantine,Social interactions
Germany,2009,85+,Changes in mood,Memantine,Healthy diet
Germany,2010,<65,Memory loss,Donepezil,Daily exercise
Germany,2010,<65,Memory loss,Donepezil,Cognitive therapy
Germany,2010,<65,Memory loss,Donepezil,Social interactions
Germany,2010,<65,Memory loss,Donepezil,Healthy diet
Germany,2010,<65,Memory loss,Rivastigmine,Daily exercise
Germany,2010,<65,Memory loss,Rivastigmine,Cognitive therapy
Germany,2010,<65,Memory loss,Rivastigmine,Social interactions
Germany,2010,<65,Memory loss,Rivastigmine,Healthy diet
Germany,2010,<65,Memory loss,Galantamine,Daily exercise
Germany,2010,<65,Memory loss,Galantamine,Cognitive therapy
Germany,2010,<65,Memory loss,Galantamine,Social interactions
Germany,2010,<65,Memory loss,Galantamine,Healthy diet
Germany,2010,<65,Memory loss,Memantine,Daily exercise
Germany,2010,<65,Memory loss,Memantine,Cognitive therapy
Germany,2010,<65,Memory loss,Memantine,Social interactions
Germany,2010,<65,Memory loss,Memantine,Healthy diet
Germany,2010,<65,Confusion,Donepezil,Daily exercise
Germany,2010,<65,Confusion,Donepezil,Cognitive therapy
Germany,2010,<65,Confusion,Donepezil,Social interactions
Germany,2010,<65,Confusion,Donepezil,Healthy diet
Germany,2010,<65,Confusion,Rivastigmine,Daily exercise
Germany,2010,<65,Confusion,Rivastigmine,Cognitive therapy
Germany,2010,<65,Confusion,Rivastigmine,Social interactions
Germany,2010,<65,Confusion,Rivastigmine,Healthy diet
Germany,2010,<65,Confusion,Galantamine,Daily exercise
Germany,2010,<65,Confusion,Galantamine,Cognitive therapy
Germany,2010,<65,Confusion,Galantamine,Social interactions
Germany,2010,<65,Confusion,Galantamine,Healthy diet
Germany,2010,<65,Confusion,Memantine,Daily exercise
Germany,2010,<65,Confusion,Memantine,Cognitive therapy
Germany,2010,<65,Confusion,Memantine,Social interactions
Germany,2010,<65,Confusion,Memantine,Healthy diet
Germany,2010,<65,Difficulty with language,Donepezil,Daily exercise
Germany,2010,<65,Difficulty with language,Donepezil,Cognitive therapy
Germany,2010,<65,Difficulty with language,Donepezil,Social interactions
Germany,2010,<65,Difficulty with language,Donepezil,Healthy diet
Germany,2010,<65,Difficulty with language,Rivastigmine,Daily exercise
Germany,2010,<65,Difficulty with language,Rivastigmine,Cognitive therapy
Germany,2010,<65,Difficulty with language,Rivastigmine,Social interactions
Germany,2010,<65,Difficulty with language,Rivastigmine,Healthy diet
Germany,2010,<65,Difficulty with language,Galantamine,Daily exercise
Germany,2010,<65,Difficulty with language,Galantamine,Cognitive therapy
Germany,2010,<65,Difficulty with language,Galantamine,Social interactions
Germany,2010,<65,Difficulty with language,Galantamine,Healthy diet
Germany,2010,<65,Difficulty with language,Memantine,Daily exercise
Germany,2010,<65,Difficulty with language,Memantine,Cognitive therapy
Germany,2010,<65,Difficulty with language,Memantine,Social interactions
Germany,2010,<65,Difficulty with language,Memantine,Healthy diet
Germany,2010,<65,Disorientation,Donepezil,Daily exercise
Germany,2010,<65,Disorientation,Donepezil,Cognitive therapy
Germany,2010,<65,Disorientation,Donepezil,Social interactions
Germany,2010,<65,Disorientation,Donepezil,Healthy diet
Germany,2010,<65,Disorientation,Rivastigmine,Daily exercise
Germany,2010,<65,Disorientation,Rivastigmine,Cognitive therapy
Germany,2010,<65,Disorientation,Rivastigmine,Social interactions
Germany,2010,<65,Disorientation,Rivastigmine,Healthy diet
Germany,2010,<65,Disorientation,Galantamine,Daily exercise
Germany,2010,<65,Disorientation,Galantamine,Cognitive therapy
Germany,2010,<65,Disorientation,Galantamine,Social interactions
Germany,2010,<65,Disorientation,Galantamine,Healthy diet
Germany,2010,<65,Disorientation,Memantine,Daily exercise
Germany,2010,<65,Disorientation,Memantine,Cognitive therapy
Germany,2010,<65,Disorientation,Memantine,Social interactions
Germany,2010,<65,Disorientation,Memantine,Healthy diet
Germany,2010,<65,Changes in mood,Donepezil,Daily exercise
Germany,2010,<65,Changes in mood,Donepezil,Cognitive therapy
Germany,2010,<65,Changes in mood,Donepezil,Social interactions
Germany,2010,<65,Changes in mood,Donepezil,Healthy diet
Germany,2010,<65,Changes in mood,Rivastigmine,Daily exercise
Germany,2010,<65,Changes in mood,Rivastigmine,Cognitive therapy
Germany,2010,<65,Changes in mood,Rivastigmine,Social interactions
Germany,2010,<65,Changes in mood,Rivastigmine,Healthy diet
Germany,2010,<65,Changes in mood,Galantamine,Daily exercise
Germany,2010,<65,Changes in mood,Galantamine,Cognitive therapy
Germany,2010,<65,Changes in mood,Galantamine,Social interactions
Germany,2010,<65,Changes in mood,Galantamine,Healthy diet
Germany,2010,<65,Changes in mood,Memantine,Daily exercise
Germany,2010,<65,Changes in mood,Memantine,Cognitive therapy
Germany,2010,<65,Changes in mood,Memantine,Social interactions
Germany,2010,<65,Changes in mood,Memantine,Healthy diet
Germany,2010,65-74,Memory loss,Donepezil,Daily exercise
Germany,2010,65-74,Memory loss,Donepezil,Cognitive therapy
Germany,2010,65-74,Memory loss,Donepezil,Social interactions
Germany,2010,65-74,Memory loss,Donepezil,Healthy diet
Germany,2010,65-74,Memory loss,Rivastigmine,Daily exercise
Germany,2010,65-74,Memory loss,Rivastigmine,Cognitive therapy
Germany,2010,65-74,Memory loss,Rivastigmine,Social interactions
Germany,2010,65-74,Memory loss,Rivastigmine,Healthy diet
Germany,2010,65-74,Memory loss,Galantamine,Daily exercise
Germany,2010,65-74,Memory loss,Galantamine,Cognitive therapy
Germany,2010,65-74,Memory loss,Galantamine,Social interactions
Germany,2010,65-74,Memory loss,Galantamine,Healthy diet
Germany,2010,65-74,Memory loss,Memantine,Daily exercise
Germany,2010,65-74,Memory loss,Memantine,Cognitive therapy
Germany,2010,65-74,Memory loss,Memantine,Social interactions
Germany,2010,65-74,Memory loss,Memantine,Healthy diet
Germany,2010,65-74,Confusion,Donepezil,Daily exercise
Germany,2010,65-74,Confusion,Donepezil,Cognitive therapy
Germany,2010,65-74,Confusion,Donepezil,Social interactions
Germany,2010,65-74,Confusion,Donepezil,Healthy diet
Germany,2010,65-74,Confusion,Rivastigmine,Daily exercise
Germany,2010,65-74,Confusion,Rivastigmine,Cognitive therapy
Germany,2010,65-74,Confusion,Rivastigmine,Social interactions
Germany,2010,65-74,Confusion,Rivastigmine,Healthy diet
Germany,2010,65-74,Confusion,Galantamine,Daily exercise
Germany,2010,65-74,Confusion,Galantamine,Cognitive therapy
Germany,2010,65-74,Confusion,Galantamine,Social interactions
Germany,2010,65-74,Confusion,Galantamine,Healthy diet
Germany,2010,65-74,Confusion,Memantine,Daily exercise
Germany,2010,65-74,Confusion,Memantine,Cognitive therapy
Germany,2010,65-74,Confusion,Memantine,Social interactions
Germany,2010,65-74,Confusion,Memantine,Healthy diet
Germany,2010,65-74,Difficulty with language,Donepezil,Daily exercise
Germany,2010,65-74,Difficulty with language,Donepezil,Cognitive therapy
Germany,2010,65-74,Difficulty with language,Donepezil,Social interactions
Germany,2010,65-74,Difficulty with language,Donepezil,Healthy diet
Germany,2010,65-74,Difficulty with language,Rivastigmine,Daily exercise
Germany,2010,65-74,Difficulty with language,Rivastigmine,Cognitive therapy
Germany,2010,65-74,Difficulty with language,Rivastigmine,Social interactions
Germany,2010,65-74,Difficulty with language,Rivastigmine,Healthy diet
Germany,2010,65-74,Difficulty with language,Galantamine,Daily exercise
Germany,2010,65-74,Difficulty with language,Galantamine,Cognitive therapy
Germany,2010,65-74,Difficulty with language,Galantamine,Social interactions
Germany,2010,65-74,Difficulty with language,Galantamine,Healthy diet
Germany,2010,65-74,Difficulty with language,Memantine,Daily exercise
Germany,2010,65-74,Difficulty with language,Memantine,Cognitive therapy
Germany,2010,65-74,Difficulty with language,Memantine,Social interactions
Germany,2010,65-74,Difficulty with language,Memantine,Healthy diet
Germany,2010,65-74,Disorientation,Donepezil,Daily exercise
Germany,2010,65-74,Disorientation,Donepezil,Cognitive therapy
Germany,2010,65-74,Disorientation,Donepezil,Social interactions
Germany,2010,65-74,Disorientation,Donepezil,Healthy diet
Germany,2010,65-74,Disorientation,Rivastigmine,Daily exercise
Germany,2010,65-74,Disorientation,Rivastigmine,Cognitive therapy
Germany,2010,65-74,Disorientation,Rivastigmine,Social interactions
Germany,2010,65-74,Disorientation,Rivastigmine,Healthy diet
Germany,2010,65-74,Disorientation,Galantamine,Daily exercise
Germany,2010,65-74,Disorientation,Galantamine,Cognitive therapy
Germany,2010,65-74,Disorientation,Galantamine,Social interactions
Germany,2010,65-74,Disorientation,Galantamine,Healthy diet
Germany,2010,65-74,Disorientation,Memantine,Daily exercise
Germany,2010,65-74,Disorientation,Memantine,Cognitive therapy
Germany,2010,65-74,Disorientation,Memantine,Social interactions
Germany,2010,65-74,Disorientation,Memantine,Healthy diet
Germany,2010,65-74,Changes in mood,Donepezil,Daily exercise
Germany,2010,65-74,Changes in mood,Donepezil,Cognitive therapy
Germany,2010,65-74,Changes in mood,Donepezil,Social interactions
Germany,2010,65-74,Changes in mood,Donepezil,Healthy diet
Germany,2010,65-74,Changes in mood,Rivastigmine,Daily exercise
Germany,2010,65-74,Changes in mood,Rivastigmine,Cognitive therapy
Germany,2010,65-74,Changes in mood,Rivastigmine,Social interactions
Germany,2010,65-74,Changes in mood,Rivastigmine,Healthy diet
Germany,2010,65-74,Changes in mood,Galantamine,Daily exercise
Germany,2010,65-74,Changes in mood,Galantamine,Cognitive therapy
Germany,2010,65-74,Changes in mood,Galantamine,Social interactions
Germany,2010,65-74,Changes in mood,Galantamine,Healthy diet
Germany,2010,65-74,Changes in mood,Memantine,Daily exercise
Germany,2010,65-74,Changes in mood,Memantine,Cognitive therapy
Germany,2010,65-74,Changes in mood,Memantine,Social interactions
Germany,2010,65-74,Changes in mood,Memantine,Healthy diet
Germany,2010,75-84,Memory loss,Donepezil,Daily exercise
Germany,2010,75-84,Memory loss,Donepezil,Cognitive therapy
Germany,2010,75-84,Memory loss,Donepezil,Social interactions
Germany,2010,75-84,Memory loss,Donepezil,Healthy diet
Germany,2010,75-84,Memory loss,Rivastigmine,Daily exercise
Germany,2010,75-84,Memory loss,Rivastigmine,Cognitive therapy
Germany,2010,75-84,Memory loss,Rivastigmine,Social interactions
Germany,2010,75-84,Memory loss,Rivastigmine,Healthy diet
Germany,2010,75-84,Memory loss,Galantamine,Daily exercise
Germany,2010,75-84,Memory loss,Galantamine,Cognitive therapy
Germany,2010,75-84,Memory loss,Galantamine,Social interactions
Germany,2010,75-84,Memory loss,Galantamine,Healthy diet
Germany,2010,75-84,Memory loss,Memantine,Daily exercise
